                       Time(s)                         E(mV)                         I(mA)                         Q(mC)                 Capacity(mAh)                    Energy(Wh)                          P(W)
                     98.699997                   2092.673096                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     98.800003                   2092.757324                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     98.900002                   2092.421631                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     99.000000                   2092.505371                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     99.099998                   2092.505371                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     99.199997                   2092.421631                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     99.300003                   2092.337646                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     99.400002                   2092.589355                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     99.500000                   2092.337646                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     99.599998                   2092.085938                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     99.699997                   2091.834229                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     99.800003                   2091.918213                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                     99.900002                   2091.750488                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    100.000000                   2091.834229                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    100.099998                   2091.666504                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    100.199997                   2091.834229                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    100.300003                   2091.498535                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    100.400002                   2091.666504                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    100.500000                   2091.666504                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    100.599998                   2091.414551                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    100.699997                   2091.498535                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    100.800003                   2091.246826                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    100.900002                   2090.995117                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    101.000000                   2091.162842                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    101.099998                   2090.911377                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    101.199997                   2090.743408                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    101.300003                   2090.995117                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    101.400002                   2090.827393                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    101.500000                   2090.743408                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    101.599998                   2090.743408                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    101.699997                   2090.659668                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    101.800003                   2090.575684                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    101.900002                   2090.239990                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    102.000000                   2090.407715                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    102.099998                   2090.239990                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    102.199997                   2090.491699                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    102.300003                   2090.239990                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    102.400002                   2090.072266                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    102.500000                   2090.156006                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    102.599998                   2090.072266                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    102.699997                   2089.988281                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    102.800003                   2090.072266                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    102.900002                   2089.904297                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    103.000000                   2089.820557                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    103.099998                   2089.736572                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    103.199997                   2089.401123                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    103.300003                   2089.484863                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    103.400002                   2089.484863                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    103.500000                   2089.568848                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    103.599998                   2089.401123                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    103.699997                   2089.233154                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    103.800003                   2089.484863                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    103.900002                   2088.981445                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    104.000000                   2089.149170                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    104.099998                   2089.149170                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    104.199997                   2088.981445                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    104.300003                   2088.897461                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    104.400002                   2089.065186                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    104.500000                   2088.981445                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    104.599998                   2088.897461                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    104.699997                   2088.729736                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    104.800003                   2088.562012                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    104.900002                   2088.645752                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    105.000000                   2088.478027                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    105.099998                   2088.226318                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    105.199997                   2088.310303                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    105.300003                   2088.310303                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    105.400002                   2088.310303                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    105.500000                   2088.142334                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    105.599998                   2088.226318                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    105.699997                   2088.226318                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    105.800003                   2087.890625                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    105.900002                   2087.890625                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    106.000000                   2087.806641                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    106.099998                   2087.722900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    106.199997                   2087.722900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    106.300003                   2087.638916                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    106.400002                   2087.722900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    106.500000                   2087.722900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    106.599998                   2087.638916                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    106.699997                   2087.471191                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    106.800003                   2087.638916                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    106.900002                   2087.387207                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    107.000000                   2087.219482                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    107.099998                   2087.303467                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    107.199997                   2087.303467                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    107.300003                   2087.051758                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    107.400002                   2087.051758                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    107.500000                   2087.051758                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    107.599998                   2086.883789                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    107.699997                   2087.051758                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    107.800003                   2086.716064                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    107.900002                   2086.716064                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    108.000000                   2086.883789                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    108.099998                   2086.548096                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    108.199997                   2086.548096                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    108.300003                   2086.548096                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    108.400002                   2086.548096                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    108.500000                   2086.380371                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    108.599998                   2086.548096                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    108.699997                   2086.464355                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    108.800003                   2086.464355                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    108.900002                   2086.212646                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    109.000000                   2086.212646                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    109.099998                   2086.044922                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    109.199997                   2086.296387                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    109.300003                   2085.960938                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    109.400002                   2086.044922                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    109.500000                   2085.792969                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    109.599998                   2085.876953                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    109.699997                   2085.708984                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    109.800003                   2085.876953                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    109.900002                   2085.708984                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    110.000000                   2085.708984                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    110.099998                   2085.708984                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    110.199997                   2085.708984                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    110.300003                   2085.708984                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    110.400002                   2085.541260                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    110.500000                   2085.373535                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    110.599998                   2085.373535                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    110.699997                   2085.289551                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    110.800003                   2085.037842                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    110.900002                   2085.289551                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    111.000000                   2085.373535                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    111.099998                   2085.037842                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    111.199997                   2085.121826                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    111.300003                   2085.037842                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    111.400002                   2084.870117                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    111.500000                   2085.121826                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    111.599998                   2084.870117                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    111.699997                   2084.870117                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    111.800003                   2084.786377                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    111.900002                   2084.786377                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    112.000000                   2084.702148                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    112.099998                   2084.618408                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    112.199997                   2084.450439                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    112.300003                   2084.534424                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    112.400002                   2084.618408                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    112.500000                   2084.366699                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    112.599998                   2084.450439                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    112.699997                   2084.450439                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    112.800003                   2084.366699                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    112.900002                   2084.198730                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    113.000000                   2084.198730                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    113.099998                   2084.282715                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    113.199997                   2083.947266                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    113.300003                   2083.779297                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    113.400002                   2084.282715                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    113.500000                   2083.947266                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    113.599998                   2084.031006                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    113.699997                   2083.527588                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    113.800003                   2083.863281                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    113.900002                   2083.863281                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    114.000000                   2083.695557                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    114.099998                   2083.611572                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    114.199997                   2083.611572                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    114.300003                   2084.031006                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    114.400002                   2083.611572                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    114.500000                   2083.443604                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    114.599998                   2083.527588                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    114.699997                   2083.359863                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    114.800003                   2083.443604                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    114.900002                   2083.527588                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    115.000000                   2083.275879                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    115.099998                   2083.359863                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    115.199997                   2083.191895                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    115.300003                   2082.940186                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    115.400002                   2083.191895                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    115.500000                   2083.024170                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    115.599998                   2083.108154                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    115.699997                   2083.024170                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    115.800003                   2082.940186                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    115.900002                   2082.772461                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    116.000000                   2082.940186                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    116.099998                   2082.604736                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    116.199997                   2082.940186                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    116.300003                   2082.688721                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    116.400002                   2082.520752                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    116.500000                   2082.520752                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    116.599998                   2082.688721                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    116.699997                   2082.352783                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    116.800003                   2082.604736                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    116.900002                   2082.520752                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    117.000000                   2082.269043                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    117.099998                   2082.352783                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    117.199997                   2082.269043                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    117.300003                   2082.436768                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    117.400002                   2082.436768                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    117.500000                   2082.017334                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    117.599998                   2082.101318                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    117.699997                   2082.017334                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    117.800003                   2082.101318                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    117.900002                   2082.185059                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    118.000000                   2081.933350                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    118.099998                   2081.933350                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    118.199997                   2081.933350                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    118.300003                   2081.765625                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    118.400002                   2081.933350                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    118.500000                   2081.765625                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    118.599998                   2081.933350                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    118.699997                   2081.597900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    118.800003                   2081.513916                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    118.900002                   2081.849609                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    119.000000                   2081.597900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    119.099998                   2081.597900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    119.199997                   2081.513916                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    119.300003                   2081.597900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    119.400002                   2081.597900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    119.500000                   2081.597900                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    119.599998                   2081.513916                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    119.699997                   2081.429932                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    119.800003                   2081.429932                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    119.900002                   2081.262207                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
                    120.000000                   2081.346191                      0.000000                      0.000000                      0.000000                      0.000000                      0.000000
